Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
23418,2020,Belarus,Defence,711.169,1.15879
23419,2020,Belarus,Public order and safety,1430.479,2.33085
23420,2020,Belarus,"Recreation, culture and religion",655.084,1.0674
23421,2020,Belarus,"General economic, commercial and labour affairs",2.755,0.00449
23422,2020,Belarus,Other industries,729.567,1.18877
23423,2020,Belarus,RandD Economic affairs,12.189,0.01986
23424,2020,Belarus,Economic affairs n.e.c.,83.465,0.136
23425,2020,Belgium,Total function,309357.077,58.90139
23426,2020,Belgium,"Agriculture, forestry, fishing and hunting",447.969,0.08529
23427,2020,Belgium,"Mining, manufacturing and construction",28.326,0.00539
23428,2020,Belgium,Transport,15648.201,2.97941
23429,2020,Belgium,Communication,363.789,0.06927
23430,2020,Belgium,Fuel and energy,596.912,0.11365
23431,2020,Belgium,Environment protection,7594.005,1.44589
23432,2020,Belgium,Housing and community amenities,2005.582,0.38186
23433,2020,Belgium,Health,46319.936,8.81929
23434,2020,Belgium,Education,34496.721,6.56815
23435,2020,Belgium,Social protection,118675.661,22.59577
23436,2020,Belgium,General public services,38573.447,7.34436
23437,2020,Belgium,Defence,4726.293,0.89988
23438,2020,Belgium,Public order and safety,9478.4,1.80468
23439,2020,Belgium,"Recreation, culture and religion",6596.639,1.256
23440,2020,Belgium,"General economic, commercial and labour affairs",21519.432,4.09729
23441,2020,Belgium,Other industries,564.816,0.10754
23442,2020,Belgium,RandD Economic affairs,1620.434,0.30853
23443,2020,Belgium,Economic affairs n.e.c.,100.742,0.01918
23444,2020,Brazil,Total function,677023.27,46.73749
23445,2020,Brazil,"Agriculture, forestry, fishing and hunting",6352.059,0.43851
23446,2020,Brazil,Transport,10578.683,0.73029
23447,2020,Brazil,Communication,617.631,0.04264
23448,2020,Brazil,Fuel and energy,746.24,0.05152
23449,2020,Brazil,Environment protection,6832.935,0.4717
23450,2020,Brazil,Housing and community amenities,17856.801,1.23272
23451,2020,Brazil,Health,90948.737,6.27854
23452,2020,Brazil,Education,71581.61,4.94155
23453,2020,Brazil,Social protection,301640.169,20.82337
23454,2020,Brazil,General public services,107109.961,7.39421
23455,2020,Brazil,Defence,15897.218,1.09745
23456,2020,Brazil,Public order and safety,41124.859,2.83901
23457,2020,Brazil,"Recreation, culture and religion",2928.123,0.20214
23458,2020,Brazil,"General economic, commercial and labour affairs",2808.244,0.19386
23459,2020,Bulgaria,Total function,29141.332,41.48887
23460,2020,Bulgaria,"Agriculture, forestry, fishing and hunting",645.487,0.91899
23461,2020,Bulgaria,"Mining, manufacturing and construction",1.515,0.00216
23462,2020,Bulgaria,Transport,2599.326,3.70069
23463,2020,Bulgaria,Communication,69.468,0.0989
23464,2020,Bulgaria,Fuel and energy,1143.647,1.62822
23465,2020,Bulgaria,Environment protection,487.318,0.6938
23466,2020,Bulgaria,Housing and community amenities,530.416,0.75516
23467,2020,Bulgaria,Health,4102.286,5.84047
23468,2020,Bulgaria,Education,2755.863,3.92356
23469,2020,Bulgaria,Social protection,9175.048,13.06263
23470,2020,Bulgaria,General public services,2601.808,3.70423
23471,2020,Bulgaria,Defence,1045.024,1.48781
23472,2020,Bulgaria,Public order and safety,1903.395,2.70989
23473,2020,Bulgaria,"Recreation, culture and religion",598.508,0.8521
23474,2020,Bulgaria,"General economic, commercial and labour affairs",1427.316,2.03209
23475,2020,Bulgaria,Other industries,50.462,0.07184
23476,2020,Bulgaria,RandD Economic affairs,4.352,0.0062
23477,2020,Bulgaria,Economic affairs n.e.c.,0.087,0.00012
23478,2020,Canada,Total function,837220.119,50.88174
23479,2020,Canada,"Agriculture, forestry, fishing and hunting",7166.224,0.43552
23480,2020,Canada,"Mining, manufacturing and construction",293.777,0.01785
23481,2020,Canada,Transport,22664.086,1.3774
23482,2020,Canada,Fuel and energy,8765.594,0.53273
23483,2020,Canada,Environment protection,12396.053,0.75337
23484,2020,Canada,Housing and community amenities,8284.665,0.5035
23485,2020,Canada,Health,160176.395,9.73466
23486,2020,Canada,Education,82696.774,5.02587
23487,2020,Canada,Social protection,294121.623,17.87513
23488,2020,Canada,General public services,97560.108,5.92918
23489,2020,Canada,Defence,16090.636,0.9779
23490,2020,Canada,Public order and safety,30218.782,1.83654
23491,2020,Canada,"Recreation, culture and religion",14770.131,0.89765
23492,2020,Canada,"General economic, commercial and labour affairs",74473.997,4.52613
23493,2020,Canada,Economic affairs n.e.c.,7541.274,0.45832
23494,2020,Chile,Total function,77279.862,30.57837
23495,2020,Chile,Environment protection,434.962,0.17211
23496,2020,Chile,Housing and community amenities,2393.815,0.94719
23497,2020,Chile,Health,14768.072,5.84348
23498,2020,Chile,Education,11832.974,4.68211
23499,2020,Chile,Social protection,25668.578,10.15664
23500,2020,Chile,General public services,7995.637,3.16374
23501,2020,Chile,Defence,2307.203,0.91292
23502,2020,Chile,Public order and safety,4674.161,1.84949
23503,2020,Chile,"Recreation, culture and religion",751.579,0.29739
23504,2020,China,Total function,5041627.784,34.32541
23505,2020,China,"Agriculture, forestry, fishing and hunting",357503.724,2.43403
23506,2020,China,"Mining, manufacturing and construction",23000.631,0.1566
23507,2020,China,Transport,245540.812,1.67174
23508,2020,China,Communication,12324.735,0.08391
23509,2020,China,Fuel and energy,17050.133,0.11608
23510,2020,China,Environment protection,108872.531,0.74125
23511,2020,China,Housing and community amenities,327588.21,2.23035
23512,2020,China,Health,425225.179,2.8951
23513,2020,China,Education,531032.254,3.61548
23514,2020,China,Social protection,1298786.012,8.84265
23515,2020,China,General public services,459289.507,3.12703
23516,2020,China,Defence,188189.219,1.28127
23517,2020,China,Public order and safety,200889.256,1.36773
23518,2020,China,"Recreation, culture and religion",61683.576,0.41997
23519,2020,China,"General economic, commercial and labour affairs",132218.341,0.9002
23520,2020,China,Other industries,119.301,0.00081
23521,2020,China,RandD Economic affairs,103895.259,0.70736
23522,2020,China,Economic affairs n.e.c.,548425.972,3.7339
23523,2020,"China, Hong Kong SAR",Total function,111199.201,32.2382
23524,2020,"China, Hong Kong SAR","Agriculture, forestry, fishing and hunting",154.694,0.04485
23525,2020,"China, Hong Kong SAR","Mining, manufacturing and construction",3725.547,1.08009
23526,2020,"China, Hong Kong SAR",Transport,4292.758,1.24453
23527,2020,"China, Hong Kong SAR",Communication,193.367,0.05606
23528,2020,"China, Hong Kong SAR",Fuel and energy,773.47,0.22424
23529,2020,"China, Hong Kong SAR",Environment protection,3648.2,1.05766
23530,2020,"China, Hong Kong SAR",Housing and community amenities,6058.848,1.75654
23531,2020,"China, Hong Kong SAR",Health,13561.507,3.93167
23532,2020,"China, Hong Kong SAR",Education,14257.63,4.13349
23533,2020,"China, Hong Kong SAR",Social protection,14438.106,4.18581
23534,2020,"China, Hong Kong SAR",General public services,5929.937,1.71917
23535,2020,"China, Hong Kong SAR",Defence,0.0,0.0
23536,2020,"China, Hong Kong SAR",Public order and safety,10996.165,3.18794
23537,2020,"China, Hong Kong SAR","Recreation, culture and religion",3235.683,0.93807
23538,2020,"China, Hong Kong SAR","General economic, commercial and labour affairs",28321.892,8.21091
23539,2020,"China, Hong Kong SAR",Other industries,837.926,0.24293
23540,2020,"China, Hong Kong SAR",RandD Economic affairs,773.47,0.22424
23541,2020,"China, Hong Kong SAR",Economic affairs n.e.c.,0.0,0.0
23542,2020,"China, Macao SAR",Total function,12459.771,48.69717
23543,2020,"China, Macao SAR",Environment protection,246.115,0.9619
23544,2020,"China, Macao SAR",Housing and community amenities,159.823,0.62464
23545,2020,"China, Macao SAR",Health,1306.219,5.10516
23546,2020,"China, Macao SAR",Education,1532.413,5.98921
23547,2020,"China, Macao SAR",Social protection,3368.251,13.16431
23548,2020,"China, Macao SAR",General public services,1100.681,4.30185
23549,2020,"China, Macao SAR",Defence,0.0,0.0
23550,2020,"China, Macao SAR",Public order and safety,1551.128,6.06235
23551,2020,"China, Macao SAR","Recreation, culture and religion",323.006,1.26242
23552,2020,Colombia,Total function,99370.095,36.76289
23553,2020,Colombia,"Agriculture, forestry, fishing and hunting",535.88,0.19825
23554,2020,Colombia,"Mining, manufacturing and construction",53.588,0.01983
23555,2020,Colombia,Transport,4508.432,1.66794
23556,2020,Colombia,Communication,238.44,0.08821
23557,2020,Colombia,Fuel and energy,194.324,0.07189
23558,2020,Colombia,Environment protection,1398.431,0.51736
23559,2020,Colombia,Housing and community amenities,1467.717,0.543
23560,2020,Colombia,Health,17497.037,6.47319
23561,2020,Colombia,Education,12265.166,4.53761
23562,2020,Colombia,Social protection,30148.146,11.15359
23563,2020,Colombia,General public services,15007.359,5.55211
23564,2020,Colombia,Defence,3415.29,1.26352
23565,2020,Colombia,Public order and safety,6404.042,2.36923
23566,2020,Colombia,"Recreation, culture and religion",1600.875,0.59226
23567,2020,Colombia,"General economic, commercial and labour affairs",3144.914,1.16349
23568,2020,Colombia,Other industries,49.258,0.01822
23569,2020,Colombia,RandD Economic affairs,0.0,0.0
23570,2020,Colombia,Economic affairs n.e.c.,383.506,0.14188
23571,2020,Cook Islands,Total function,107.945,38.09008
23572,2020,Cook Islands,Environment protection,4.36,1.5384
23573,2020,Cook Islands,Housing and community amenities,2.482,0.87593
23574,2020,Cook Islands,Health,9.133,3.22257
23575,2020,Cook Islands,Education,9.284,3.27612
23576,2020,Cook Islands,Social protection,14.184,5.00491
23577,2020,Cook Islands,General public services,42.882,15.13165
23578,2020,Cook Islands,Public order and safety,5.098,1.79904
23579,2020,Cook Islands,"Recreation, culture and religion",1.274,0.44965
23580,2020,Costa Rica,Total function,23044.729,37.07443
23581,2020,Costa Rica,"Agriculture, forestry, fishing and hunting",213.109,0.34285
23582,2020,Costa Rica,"Mining, manufacturing and construction",204.116,0.32838
23583,2020,Costa Rica,Transport,1005.868,1.61824
23584,2020,Costa Rica,Communication,20.062,0.03228
23585,2020,Costa Rica,Fuel and energy,0.943,0.00152
23586,2020,Costa Rica,Environment protection,225.106,0.36215
23587,2020,Costa Rica,Housing and community amenities,462.263,0.74369
23588,2020,Costa Rica,Health,4665.12,7.50526
23589,2020,Costa Rica,Education,4590.005,7.38441
23590,2020,Costa Rica,Social protection,6201.757,9.97741
23591,2020,Costa Rica,General public services,3381.149,5.4396
23592,2020,Costa Rica,Defence,0.0,0.0
23593,2020,Costa Rica,Public order and safety,1644.975,2.64644
23594,2020,Costa Rica,"Recreation, culture and religion",116.889,0.18805
23595,2020,Costa Rica,"General economic, commercial and labour affairs",173.268,0.27875
23596,2020,Costa Rica,Other industries,42.549,0.06845
23597,2020,Costa Rica,RandD Economic affairs,3.603,0.0058
23598,2020,Costa Rica,Economic affairs n.e.c.,93.949,0.15114
23599,2020,Croatia,Total function,4117.687,7.16468
23600,2020,Croatia,"Agriculture, forestry, fishing and hunting",52.954,0.09214
23601,2020,Croatia,"Mining, manufacturing and construction",9.475,0.01649
23602,2020,Croatia,Transport,308.856,0.5374
23603,2020,Croatia,Communication,4.067,0.00708
23604,2020,Croatia,Fuel and energy,79.109,0.13765
23605,2020,Croatia,Environment protection,99.098,0.17243
23606,2020,Croatia,Housing and community amenities,118.008,0.20533
23607,2020,Croatia,Health,643.573,1.1198
23608,2020,Croatia,Education,426.306,0.74176
23609,2020,Croatia,Social protection,1204.226,2.09533
23610,2020,Croatia,General public services,421.511,0.73342
23611,2020,Croatia,Defence,84.119,0.14637
23612,2020,Croatia,Public order and safety,191.692,0.33354
23613,2020,Croatia,"Recreation, culture and religion",118.988,0.20704
23614,2020,Croatia,"General economic, commercial and labour affairs",300.693,0.5232
23615,2020,Croatia,Other industries,43.837,0.07628
23616,2020,Croatia,RandD Economic affairs,5.051,0.00879
23617,2020,Croatia,Economic affairs n.e.c.,6.125,0.01066
23618,2020,Cyprus,Total function,11150.804,44.58847
23619,2020,Cyprus,"Agriculture, forestry, fishing and hunting",153.511,0.61384
23620,2020,Cyprus,"Mining, manufacturing and construction",10.394,0.04156
23621,2020,Cyprus,Transport,180.124,0.72026
23622,2020,Cyprus,Communication,31.753,0.12697
23623,2020,Cyprus,Fuel and energy,100.171,0.40055
23624,2020,Cyprus,Environment protection,84.979,0.33981
23625,2020,Cyprus,Housing and community amenities,371.899,1.4871
23626,2020,Cyprus,Health,1484.855,5.93746
23627,2020,Cyprus,Education,1442.594,5.76847
23628,2020,Cyprus,Social protection,3352.688,13.40632
23629,2020,Cyprus,General public services,1872.402,7.48713
23630,2020,Cyprus,Defence,472.869,1.89085
23631,2020,Cyprus,Public order and safety,457.564,1.82965
23632,2020,Cyprus,"Recreation, culture and religion",223.185,0.89245
23633,2020,Cyprus,"General economic, commercial and labour affairs",798.167,3.19161
23634,2020,Cyprus,Other industries,98.0,0.39187
23635,2020,Cyprus,RandD Economic affairs,15.534,0.06211
23636,2020,Cyprus,Economic affairs n.e.c.,0.114,0.00046
23637,2020,Czechia,Total function,116146.185,47.21878
23638,2020,Czechia,"Agriculture, forestry, fishing and hunting",1301.322,0.52905
23639,2020,Czechia,"Mining, manufacturing and construction",21.198,0.00862
23640,2020,Czechia,Transport,10016.954,4.07235
23641,2020,Czechia,Communication,47.436,0.01928
23642,2020,Czechia,Fuel and energy,2223.328,0.90389
23643,2020,Czechia,Environment protection,2217.081,0.90135
23644,2020,Czechia,Housing and community amenities,1606.962,0.6533
23645,2020,Czechia,Health,22969.033,9.33797
23646,2020,Czechia,Education,12458.332,5.06489
23647,2020,Czechia,Social protection,35240.766,14.327
23648,2020,Czechia,General public services,11446.236,4.65342
23649,2020,Czechia,Defence,2505.66,1.01867
23650,2020,Czechia,Public order and safety,5245.57,2.13257
23651,2020,Czechia,"Recreation, culture and religion",3537.79,1.43827
23652,2020,Czechia,"General economic, commercial and labour affairs",3469.329,1.41044
23653,2020,Czechia,Other industries,715.201,0.29076
23654,2020,Czechia,RandD Economic affairs,648.636,0.2637
23655,2020,Czechia,Economic affairs n.e.c.,475.35,0.19325
23656,2020,Denmark,Total function,190172.28,53.53611
23657,2020,Denmark,"Agriculture, forestry, fishing and hunting",641.838,0.18069
23658,2020,Denmark,"Mining, manufacturing and construction",2.751,0.00077
23659,2020,Denmark,Transport,7290.72,2.05244
23660,2020,Denmark,Communication,29.807,0.00839
23661,2020,Denmark,Fuel and energy,1593.665,0.44864
23662,2020,Denmark,Environment protection,1434.237,0.40376
23663,2020,Denmark,Housing and community amenities,567.397,0.15973
23664,2020,Denmark,Health,31853.738,8.96726
23665,2020,Denmark,Education,22660.127,6.37914
23666,2020,Denmark,Social protection,79765.341,22.45504
23667,2020,Denmark,General public services,22425.495,6.31308
23668,2020,Denmark,Defence,4151.998,1.16884
23669,2020,Denmark,Public order and safety,3554.946,1.00077
23670,2020,Denmark,"Recreation, culture and religion",6007.656,1.69124
23671,2020,Denmark,"General economic, commercial and labour affairs",7394.05,2.08153
23672,2020,Denmark,Other industries,318.702,0.08972
23673,2020,Denmark,RandD Economic affairs,448.018,0.12612
23674,2020,Denmark,Economic affairs n.e.c.,31.947,0.00899
23675,2020,El Salvador,Total function,8756.8,35.65035
23676,2020,El Salvador,"Agriculture, forestry, fishing and hunting",99.0,0.40304
23677,2020,El Salvador,"Mining, manufacturing and construction",41.8,0.17017
23678,2020,El Salvador,Transport,245.3,0.99866
23679,2020,El Salvador,Communication,31.8,0.12946
23680,2020,El Salvador,Fuel and energy,136.7,0.55653
23681,2020,El Salvador,Environment protection,41.5,0.16895
23682,2020,El Salvador,Housing and community amenities,164.8,0.67093
23683,2020,El Salvador,Health,1225.6,4.98962
23684,2020,El Salvador,Education,1039.3,4.23116
