Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
14844,2013,Russian Federation,Total function,886926.3,38.68867
14845,2013,Russian Federation,"Agriculture, forestry, fishing and hunting",12400.61,0.54093
14846,2013,Russian Federation,"Mining, manufacturing and construction",0.0,0.0
14847,2013,Russian Federation,Transport,16747.734,0.73055
14848,2013,Russian Federation,Communication,2647.851,0.1155
14849,2013,Russian Federation,Fuel and energy,1023.961,0.04467
14850,2013,Russian Federation,Environment protection,1460.558,0.06371
14851,2013,Russian Federation,Housing and community amenities,28517.005,1.24394
14852,2013,Russian Federation,Health,71799.783,3.13198
14853,2013,Russian Federation,Education,88710.848,3.86966
14854,2013,Russian Federation,Social protection,272219.773,11.87452
14855,2013,Russian Federation,General public services,200087.045,8.72801
14856,2013,Russian Federation,Defence,51961.32,2.26661
14857,2013,Russian Federation,Public order and safety,62631.247,2.73204
14858,2013,Russian Federation,"Recreation, culture and religion",25809.476,1.12584
14859,2013,Samoa,Total function,242.448,30.36992
14860,2013,Samoa,Environment protection,7.873,0.98626
14861,2013,Samoa,Housing and community amenities,6.979,0.87418
14862,2013,Samoa,Health,48.817,6.11503
14863,2013,Samoa,Education,35.525,4.45001
14864,2013,Samoa,Social protection,10.693,1.33944
14865,2013,Samoa,General public services,58.465,7.32359
14866,2013,Samoa,Defence,0.0,0.0
14867,2013,Samoa,Public order and safety,16.173,2.02595
14868,2013,Samoa,"Recreation, culture and religion",2.024,0.25356
14869,2013,Serbia and Montenegro,Total function,,
14870,2013,Serbia and Montenegro,"Agriculture, forestry, fishing and hunting",,
14871,2013,Serbia and Montenegro,"Mining, manufacturing and construction",,
14872,2013,Serbia and Montenegro,Transport,,
14873,2013,Serbia and Montenegro,Communication,,
14874,2013,Serbia and Montenegro,Fuel and energy,,
14875,2013,Serbia and Montenegro,Environment protection,,
14876,2013,Serbia and Montenegro,Housing and community amenities,,
14877,2013,Serbia and Montenegro,Health,,
14878,2013,Serbia and Montenegro,Education,,
14879,2013,Serbia and Montenegro,Social protection,,
14880,2013,Serbia and Montenegro,General public services,,
14881,2013,Serbia and Montenegro,Defence,,
14882,2013,Serbia and Montenegro,Public order and safety,,
14883,2013,Serbia and Montenegro,"Recreation, culture and religion",,
14884,2013,Serbia and Montenegro,"General economic, commercial and labour affairs",,
14885,2013,Serbia and Montenegro,Other industries,,
14886,2013,Serbia and Montenegro,RandD Economic affairs,,
14887,2013,Serbia and Montenegro,Economic affairs n.e.c.,,
14888,2013,Serbia and Montenegro,Others,,
14889,2013,Seychelles,Total function,422.093,30.88585
14890,2013,Seychelles,"Agriculture, forestry, fishing and hunting",7.528,0.55084
14891,2013,Seychelles,Transport,8.95,0.65492
14892,2013,Seychelles,Communication,8.026,0.5873
14893,2013,Seychelles,Environment protection,16.738,1.22476
14894,2013,Seychelles,Housing and community amenities,18.405,1.34674
14895,2013,Seychelles,Health,47.953,3.50888
14896,2013,Seychelles,Education,59.104,4.32485
14897,2013,Seychelles,Social protection,51.978,3.80341
14898,2013,Seychelles,General public services,123.182,9.01362
14899,2013,Seychelles,Defence,17.596,1.28756
14900,2013,Seychelles,Public order and safety,42.198,3.08776
14901,2013,Seychelles,"Recreation, culture and religion",8.064,0.59004
14902,2013,Singapore,Total function,42271.717,13.74349
14903,2013,Singapore,"Agriculture, forestry, fishing and hunting",116.759,0.03796
14904,2013,Singapore,"Mining, manufacturing and construction",166.307,0.05407
14905,2013,Singapore,Transport,2372.732,0.77143
14906,2013,Singapore,Environment protection,0.0,0.0
14907,2013,Singapore,Housing and community amenities,2336.45,0.75963
14908,2013,Singapore,Health,4654.599,1.51332
14909,2013,Singapore,Education,9282.346,3.0179
14910,2013,Singapore,Social protection,4455.606,1.44862
14911,2013,Singapore,General public services,3114.041,1.01244
14912,2013,Singapore,Defence,9715.656,3.15878
14913,2013,Singapore,Public order and safety,2575.162,0.83724
14914,2013,Singapore,"Recreation, culture and religion",1286.102,0.41814
14915,2013,Slovakia,Total function,42021.987,42.48632
14916,2013,Slovakia,"Agriculture, forestry, fishing and hunting",355.643,0.35957
14917,2013,Slovakia,"Mining, manufacturing and construction",55.861,0.05648
14918,2013,Slovakia,Transport,2847.963,2.87943
14919,2013,Slovakia,Communication,11.502,0.01163
14920,2013,Slovakia,Fuel and energy,845.852,0.8552
14921,2013,Slovakia,Environment protection,869.014,0.87862
14922,2013,Slovakia,Housing and community amenities,542.151,0.54814
14923,2013,Slovakia,Health,6904.036,6.98032
14924,2013,Slovakia,Education,4081.971,4.12708
14925,2013,Slovakia,Social protection,15043.513,15.20974
14926,2013,Slovakia,General public services,5579.955,5.64161
14927,2013,Slovakia,Defence,876.863,0.88655
14928,2013,Slovakia,Public order and safety,2527.502,2.55543
14929,2013,Slovakia,"Recreation, culture and religion",954.744,0.96529
14930,2013,Slovakia,"General economic, commercial and labour affairs",209.032,0.21134
14931,2013,Slovakia,Other industries,225.236,0.22772
14932,2013,Slovakia,RandD Economic affairs,62.767,0.06346
14933,2013,Slovakia,Economic affairs n.e.c.,28.395,0.02871
14934,2013,Slovenia,Total function,29178.806,60.28443
14935,2013,Slovenia,"Agriculture, forestry, fishing and hunting",319.452,0.66
14936,2013,Slovenia,"Mining, manufacturing and construction",13.361,0.0276
14937,2013,Slovenia,Transport,1168.824,2.41483
14938,2013,Slovenia,Communication,26.43,0.0546
14939,2013,Slovenia,Fuel and energy,158.006,0.32645
14940,2013,Slovenia,Environment protection,360.465,0.74473
14941,2013,Slovenia,Housing and community amenities,354.979,0.7334
14942,2013,Slovenia,Health,3284.223,6.78532
14943,2013,Slovenia,Education,3111.608,6.42869
14944,2013,Slovenia,Social protection,9450.25,19.52455
14945,2013,Slovenia,General public services,3111.528,6.42853
14946,2013,Slovenia,Defence,459.728,0.94981
14947,2013,Slovenia,Public order and safety,873.689,1.80507
14948,2013,Slovenia,"Recreation, culture and religion",844.032,1.7438
14949,2013,Slovenia,"General economic, commercial and labour affairs",5330.468,11.01293
14950,2013,Slovenia,Other industries,82.689,0.17084
14951,2013,Slovenia,RandD Economic affairs,228.941,0.473
14952,2013,Slovenia,Economic affairs n.e.c.,0.159,0.00033
14953,2013,South Africa,Total function,168642.211,42.08854
14954,2013,South Africa,"Agriculture, forestry, fishing and hunting",2411.903,0.60195
14955,2013,South Africa,"Mining, manufacturing and construction",896.526,0.22375
14956,2013,South Africa,Transport,8027.735,2.00351
14957,2013,South Africa,Communication,308.832,0.07708
14958,2013,South Africa,Fuel and energy,2506.565,0.62557
14959,2013,South Africa,Environment protection,1210.858,0.3022
14960,2013,South Africa,Housing and community amenities,10559.545,2.63538
14961,2013,South Africa,Health,17628.898,4.3997
14962,2013,South Africa,Education,28248.723,7.05012
14963,2013,South Africa,Social protection,17768.307,4.43449
14964,2013,South Africa,General public services,50494.476,12.60206
14965,2013,South Africa,Defence,4311.825,1.07612
14966,2013,South Africa,Public order and safety,14738.703,3.67838
14967,2013,South Africa,"Recreation, culture and religion",5067.904,1.26481
14968,2013,South Africa,"General economic, commercial and labour affairs",3211.176,0.80142
14969,2013,South Africa,Other industries,809.956,0.20214
14970,2013,South Africa,RandD Economic affairs,439.938,0.1098
14971,2013,South Africa,Economic affairs n.e.c.,0.0,0.0
14972,2013,Spain,Total function,628817.407,46.40054
14973,2013,Spain,"Agriculture, forestry, fishing and hunting",5769.345,0.42572
14974,2013,Spain,"Mining, manufacturing and construction",613.591,0.04528
14975,2013,Spain,Transport,22038.791,1.62625
14976,2013,Spain,Communication,1131.557,0.0835
14977,2013,Spain,Fuel and energy,4769.272,0.35193
14978,2013,Spain,Environment protection,12092.515,0.89231
14979,2013,Spain,Housing and community amenities,6295.28,0.46453
14980,2013,Spain,Health,84132.293,6.20814
14981,2013,Spain,Education,55921.738,4.12647
14982,2013,Spain,Social protection,246126.835,18.16174
14983,2013,Spain,General public services,99997.992,7.37887
14984,2013,Spain,Defence,13117.822,0.96797
14985,2013,Spain,Public order and safety,27717.823,2.0453
14986,2013,Spain,"Recreation, culture and religion",15504.45,1.14408
14987,2013,Spain,"General economic, commercial and labour affairs",25316.586,1.86811
14988,2013,Spain,Other industries,2771.782,0.20453
14989,2013,Spain,RandD Economic affairs,5080.052,0.37486
14990,2013,Spain,Economic affairs n.e.c.,419.685,0.03097
14991,2013,Sri Lanka,Total function,12857.383,17.30055
14992,2013,Sri Lanka,Environment protection,0.0,0.0
14993,2013,Sri Lanka,Housing and community amenities,357.886,0.48156
14994,2013,Sri Lanka,Health,926.086,1.24612
14995,2013,Sri Lanka,Education,1176.123,1.58256
14996,2013,Sri Lanka,Social protection,4757.005,6.4009
14997,2013,Sri Lanka,General public services,4105.873,5.52475
14998,2013,Sri Lanka,Defence,1318.287,1.77385
14999,2013,Sri Lanka,Public order and safety,366.269,0.49284
15000,2013,Sri Lanka,"Recreation, culture and religion",0.0,0.0
15001,2013,Sweden,Total function,303158.518,51.65932
15002,2013,Sweden,"Agriculture, forestry, fishing and hunting",977.437,0.16656
15003,2013,Sweden,"Mining, manufacturing and construction",629.109,0.1072
15004,2013,Sweden,Transport,15920.088,2.71284
15005,2013,Sweden,Communication,211.085,0.03597
15006,2013,Sweden,Fuel and energy,898.377,0.15309
15007,2013,Sweden,Environment protection,2764.98,0.47116
15008,2013,Sweden,Housing and community amenities,3295.532,0.56157
15009,2013,Sweden,Health,40502.172,6.90172
15010,2013,Sweden,Education,38008.455,6.47678
15011,2013,Sweden,Social protection,123019.725,20.96301
15012,2013,Sweden,General public services,45775.913,7.80038
15013,2013,Sweden,Defence,8536.881,1.45472
15014,2013,Sweden,Public order and safety,7891.499,1.34474
15015,2013,Sweden,"Recreation, culture and religion",7669.975,1.30699
15016,2013,Sweden,"General economic, commercial and labour affairs",6298.001,1.0732
15017,2013,Sweden,Other industries,250.538,0.04269
15018,2013,Sweden,RandD Economic affairs,480.352,0.08185
15019,2013,Sweden,Economic affairs n.e.c.,28.4,0.00484
15020,2013,"Switzerland, Liechtenstein",Total function,237502.284,33.02588
15021,2013,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",5118.192,0.71171
15022,2013,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
15023,2013,"Switzerland, Liechtenstein",Transport,18917.513,2.63058
15024,2013,"Switzerland, Liechtenstein",Communication,45.679,0.00635
15025,2013,"Switzerland, Liechtenstein",Fuel and energy,1759.104,0.24461
15026,2013,"Switzerland, Liechtenstein",Environment protection,4280.877,0.59528
15027,2013,"Switzerland, Liechtenstein",Housing and community amenities,1289.94,0.17937
15028,2013,"Switzerland, Liechtenstein",Health,14923.182,2.07514
15029,2013,"Switzerland, Liechtenstein",Education,37876.012,5.26685
15030,2013,"Switzerland, Liechtenstein",Social protection,94595.441,13.15397
15031,2013,"Switzerland, Liechtenstein",General public services,32011.518,4.45136
15032,2013,"Switzerland, Liechtenstein",Defence,5795.414,0.80588
15033,2013,"Switzerland, Liechtenstein",Public order and safety,11373.276,1.58151
15034,2013,"Switzerland, Liechtenstein","Recreation, culture and religion",6991.094,0.97215
15035,2013,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",664.535,0.09241
15036,2013,"Switzerland, Liechtenstein",Other industries,1007.796,0.14014
15037,2013,"Switzerland, Liechtenstein",RandD Economic affairs,800.223,0.11128
15038,2013,"Switzerland, Liechtenstein",Economic affairs n.e.c.,52.476,0.0073
15039,2013,Thailand,Total function,90680.955,21.57356
15040,2013,Thailand,"Agriculture, forestry, fishing and hunting",5581.761,1.32794
15041,2013,Thailand,"Mining, manufacturing and construction",336.157,0.07997
15042,2013,Thailand,Transport,4389.903,1.04439
15043,2013,Thailand,Fuel and energy,2649.128,0.63024
15044,2013,Thailand,Environment protection,103.91,0.02472
15045,2013,Thailand,Housing and community amenities,2371.706,0.56424
15046,2013,Thailand,Health,4467.101,1.06275
15047,2013,Thailand,Education,15482.833,3.68346
15048,2013,Thailand,Social protection,10666.678,2.53767
15049,2013,Thailand,General public services,32540.034,7.74148
15050,2013,Thailand,Defence,5911.319,1.40634
15051,2013,Thailand,Public order and safety,4614.306,1.09777
15052,2013,Thailand,"Recreation, culture and religion",931.53,0.22162
15053,2013,Thailand,"General economic, commercial and labour affairs",977.816,0.23263
15054,2013,Thailand,Other industries,592.606,0.14098
15055,2013,Thailand,RandD Economic affairs,208.475,0.0496
15056,2013,Thailand,Economic affairs n.e.c.,107.253,0.02552
15057,2013,Timor-Leste,Total function,1235.8,88.55483
15058,2013,TÃ¼rkiye,Total function,308684.632,32.22854
15059,2013,TÃ¼rkiye,"Agriculture, forestry, fishing and hunting",9642.313,1.00672
15060,2013,TÃ¼rkiye,"Mining, manufacturing and construction",1499.5,0.15656
15061,2013,TÃ¼rkiye,Transport,15818.457,1.65154
15062,2013,TÃ¼rkiye,Communication,296.081,0.03091
15063,2013,TÃ¼rkiye,Fuel and energy,713.01,0.07444
15064,2013,TÃ¼rkiye,Environment protection,3017.056,0.315
15065,2013,TÃ¼rkiye,Housing and community amenities,7983.803,0.83356
15066,2013,TÃ¼rkiye,Health,49909.251,5.21083
15067,2013,TÃ¼rkiye,Education,33715.364,3.52009
15068,2013,TÃ¼rkiye,Social protection,89205.711,9.31362
15069,2013,TÃ¼rkiye,General public services,52769.028,5.50941
15070,2013,TÃ¼rkiye,Defence,12753.124,1.3315
15071,2013,TÃ¼rkiye,Public order and safety,16373.476,1.70949
15072,2013,TÃ¼rkiye,"Recreation, culture and religion",7292.449,0.76138
15073,2013,Tuvalu,Total function,32.204,85.85025
15074,2013,Tuvalu,Environment protection,0.276,0.73605
15075,2013,Tuvalu,Housing and community amenities,1.293,3.44605
15076,2013,Tuvalu,Health,3.115,8.30502
15077,2013,Tuvalu,Education,5.976,15.9306
15078,2013,Tuvalu,Social protection,2.527,6.73769
15079,2013,Tuvalu,General public services,10.568,28.17323
15080,2013,Tuvalu,Defence,0.0,0.0
15081,2013,Tuvalu,Public order and safety,0.991,2.64309
15082,2013,Tuvalu,"Recreation, culture and religion",0.191,0.50957
15083,2013,Ukraine,Total function,87205.43,47.57261
15084,2013,Ukraine,"Agriculture, forestry, fishing and hunting",963.983,0.52588
15085,2013,Ukraine,"Mining, manufacturing and construction",63.239,0.0345
15086,2013,Ukraine,Transport,1891.314,1.03176
15087,2013,Ukraine,Communication,23.219,0.01267
15088,2013,Ukraine,Fuel and energy,1929.379,1.05252
15089,2013,Ukraine,Environment protection,699.886,0.3818
15090,2013,Ukraine,Housing and community amenities,963.93,0.52585
15091,2013,Ukraine,Health,7953.243,4.33868
15092,2013,Ukraine,Education,13203.928,7.20305
15093,2013,Ukraine,Social protection,41841.987,22.82579
15094,2013,Ukraine,General public services,8067.249,4.40087
15095,2013,Ukraine,Defence,1857.17,1.01313
15096,2013,Ukraine,Public order and safety,4930.47,2.68969
15097,2013,Ukraine,"Recreation, culture and religion",1734.516,0.94622
15098,2013,United Kingdom,Total function,1218977.732,43.74874
15099,2013,United Kingdom,"Agriculture, forestry, fishing and hunting",3828.593,0.13741
15100,2013,United Kingdom,"Mining, manufacturing and construction",420.536,0.01509
15101,2013,United Kingdom,Transport,44015.531,1.5797
15102,2013,United Kingdom,Communication,894.224,0.03209
15103,2013,United Kingdom,Fuel and energy,4539.908,0.16294
15104,2013,United Kingdom,Environment protection,21580.195,0.77451
15105,2013,United Kingdom,Housing and community amenities,17324.813,0.62178
15106,2013,United Kingdom,Health,204352.128,7.33414
15107,2013,United Kingdom,Education,147847.16,5.30619
15108,2013,United Kingdom,Social protection,458649.494,16.46079
